Height_cm,Leaf_Count,New_Growth_Count,Watering_Amount_ml,Watering_Frequency_days,Sunlight_Exposure,Room_Temperature_C,Humidity_%,Fertilizer_Type,Fertilizer_Amount_ml,Pest_Presence,Pest_Severity,Soil_Moisture_%,Soil_Type,Health_Score
38.47241875745121,10.660509368642671,2.0297850814272684,105.24083346771907,5.022164761703728,6h full sun,17.72893967794365,41.51961643634391,Organic,0.810264395469612,Whiteflies,Low,34.082982602822426,Loamy,2.020496702765473
14.716015360412165,42.897663473545066,2.962119338481604,461.93785134174243,3.8868723870182995,Indirect light all day,23.21687038740256,48.621804019142694,Chemical,53.428827251698365,Spider mites,Low,48.72264344260102,Loamy,4.099634637932959
38.62124416430541,34.99175646695609,8.151244347417837,291.15140058727627,6.0513023746568955,3h direct morning sun,24.275314666605478,32.00248031006682,Liquid feed,20.607956844318835,Spider mites,Low,27.415753134895187,Loamy,1.8213168053600528
21.323693636893996,41.74775191584351,4.08021217509333,58.30684530016463,1.0741354672388215,Indirect light all day,24.864026312274483,77.49590874047344,Chemical,23.126951696390616,Whiteflies,Low,45.40358448558297,Loamy,4.086794873502709
8.960459183214976,29.72506819731432,1.033493766051017,432.1106843504761,4.9279953668433825,Filtered sunlight through curtain,22.0062568953651,70.42225695506038,Chemical,51.766636531037506,Fungus gnats,Moderate,36.468079157783244,Clay,4.927129462708256
38.0455134237531,22.057363992437274,3.0023198066834116,476.11056235221884,5.017944494952726,Filtered sunlight through curtain,20.28369635363161,76.41492782416162,Chemical,27.917992620740293,Aphids,Low,27.36933673884918,Sandy,2.002937660048648
16.667785123538565,44.870779622708106,6.171820884880232,429.2490898664912,2.9302825847472747,6h full sun,20.083430323452014,65.86516426340849,Chemical,0.0,Whiteflies,High,12.925503329210805,Sandy,4.916815219940789
17.34825971354758,32.68686472289997,4.080496841357642,390.5409787409412,3.07479883417661,3h direct morning sun,29.86713942967869,50.87015503789049,Compost,35.124297690641214,Spider mites,High,30.475846197797658,Silty,2.8892192867115867
37.78669778632197,3.452404707177224,4.159106713481481,306.604071168514,5.059303681436903,Indirect light all day,22.634142890020026,32.28086980472331,Chemical,31.918955378910034,Whiteflies,High,19.27588429100006,Silty,3.939994895970844
34.67273065656555,9.377788586424366,8.950158858984484,430.63048468020804,3.0264733049426082,3h direct morning sun,24.90081621301045,42.12609120232826,Organic,91.22700574222847,Fungus gnats,Low,53.4863531529175,Sandy,3.0273223810503405
14.075060598198217,39.40134753294407,3.123895391970059,140.80988258711545,3.0620843366025747,6h full sun,22.55602669671611,74.52635595640601,Chemical,55.175466472526374,Whiteflies,Moderate,29.653140397161323,Chalky,1.9568454071231527
27.799090817653255,41.49000356184027,2.715642438693919,161.64572197058482,5.888675527855697,Indirect light all day,22.71127633751417,30.63993955269378,Chemical,53.39463968102396,Fungus gnats,High,45.35178578141531,Silty,2.944047294297288
28.791626306513095,39.61520492225388,8.108957416667034,367.99842425413397,1.9285715607993141,Low light corner,26.36583219705273,41.2327237478418,Organic,33.01407275820026,Spider mites,Low,47.87282430910165,Sandy,5.109321911522585
17.942329146410056,12.073942302198795,8.047331345655085,149.21759737448613,0.8383417084908199,Filtered sunlight through curtain,25.421781157728628,54.533376413494366,Organic,77.68696690254615,Whiteflies,Low,51.278653508745414,Chalky,3.9592132151183916
30.47272691771729,14.83798052999565,0.9741401006120903,164.44133600876967,4.065322066720246,3h direct morning sun,27.95547187678082,47.23087188048909,Liquid feed,98.7264642354065,Whiteflies,Low,21.64324924482078,Chalky,5.15134320093248
45.14120138169654,9.901091854398564,5.191425006090035,429.57107167126594,4.9644635481519215,Indirect light all day,23.422030139532904,53.88371251593411,Chemical,50.219818839614405,Whiteflies,High,12.101113665584496,Peaty,2.936935404240142
22.41719646090776,38.71450688787861,5.104053569119297,295.236285477034,6.001488385695265,Filtered sunlight through curtain,17.251480194204184,40.81822589103197,Organic,78.86132300348567,Spider mites,Moderate,45.500388595753684,Loamy,2.0008718380965163
29.456049320201622,30.088613073991944,0.9952418196618552,377.1101952615791,5.1470777919616015,Filtered sunlight through curtain,21.10791633876571,30.155423895535588,Chemical,44.08732717356425,Aphids,Low,21.600354126389128,Clay,2.0947359624128628
32.61325604760871,36.18844431855083,5.276450409963504,385.7193839815083,2.074074293929576,Filtered sunlight through curtain,24.30611775488514,52.23324750513197,Organic,18.68251579897092,Fungus gnats,Low,26.660421456515284,Peaty,1.1591791306973234
56.11737737451452,34.4447490784539,3.1035322944709174,319.8382487955567,2.064473450668755,Low light corner,21.69572845589846,40.45259740456522,Chemical,60.35398296062657,Aphids,Low,32.28309535271725,Clay,2.078326441976774
13.890138907329481,18.12410182397552,8.0491354232066,177.27223928332614,4.051170249170217,Low light corner,25.04154490401803,68.6772157293207,Liquid feed,82.39020342760844,Spider mites,Low,35.99314562662823,Silty,0.925604265852431
34.02393814999358,6.625231630832251,5.785539635984885,472.62939493366696,0.970813178947993,6h full sun,22.04755091685146,67.94462261705353,Chemical,33.280843538745316,Aphids,Low,25.24241319347235,Chalky,1.012573540883214
33.33055022452818,20.97889237845491,1.7073962930738327,123.19011273086458,2.0565068845653025,Low light corner,24.667384350009822,74.31192260754345,Liquid feed,13.615255595486817,Fungus gnats,High,54.354519716134206,Silty,0.9289183772742104
32.95698491509669,32.26376435124492,2.8664047459305304,220.17060594450308,3.9633521017306412,Low light corner,29.202969004767095,53.32807977908981,Chemical,59.04020428002446,Fungus gnats,Moderate,26.637816495477228,Loamy,5.026419791074874
15.11900862165869,25.582987148005444,0.9561037702031727,474.2472706369644,3.8486914231323475,Low light corner,25.056989423902387,37.11563782448529,Compost,93.15555090530027,Spider mites,Moderate,49.66586470910957,Peaty,1.919933972982204
13.22288607643604,49.279337189549125,4.981536960277219,166.1910651454369,5.846857057074624,6h full sun,29.124364124279058,72.99023361368438,Liquid feed,38.21211367473884,Aphids,Low,18.12926139660435,Loamy,2.9723183558733015
8.80093871291866,16.133364564173412,6.180327788878156,351.1707491325307,2.0428305351729326,Filtered sunlight through curtain,24.16764920605842,74.97069772149578,Chemical,9.704959751340427,Whiteflies,Low,17.73597648073066,Silty,1.0396351035398397
33.499164513632124,31.293525736673594,5.860682739300026,376.02924091693365,0.9248906042016863,3h direct morning sun,23.73186901105032,33.154623925395235,Chemical,42.58662966444794,Aphids,High,41.973211278687394,Loamy,0.9834768228015529
24.830551219818517,39.182212129244036,9.043926058901118,110.88219679872812,4.974411246624896,Low light corner,28.48011247099935,32.39017202901482,Organic,69.22847047388767,Whiteflies,High,58.245852306106045,Chalky,3.0006058820706296
24.839051053793128,5.836136213443793,8.938066576359565,374.4720494364259,5.10698974531122,Indirect light all day,23.831249569084093,42.89996041248605,Liquid feed,65.02442727071403,Whiteflies,High,55.70748730609576,Silty,3.0018111117120987
26.721003580493395,38.49481793551627,0.8271707648500009,235.5226416257938,5.112280767498436,Filtered sunlight through curtain,25.5106774487724,62.353427828636555,Organic,50.190686465224395,Fungus gnats,High,37.247044367150096,Sandy,3.0964775157059496
25.076599968694303,45.9104667493101,7.921579294082837,377.0021097375724,1.9853362971838882,Low light corner,24.712351748589303,66.66416303857666,Chemical,2.782603170615383,Aphids,Low,16.633119982078327,Silty,4.077335100741299
30.635321956722365,48.33247268776123,2.86336889190717,436.169143171404,5.939844753072926,Low light corner,27.026376787995275,33.623840307791866,Chemical,66.0842175502481,Aphids,Low,54.19415442690254,Sandy,2.9601899484678773
40.29922178404816,34.9762658523871,7.965521698125764,242.74801092484134,6.059063326024845,Low light corner,20.04743428614201,73.90648899963135,Organic,49.2309928358093,Aphids,Low,17.067098113558835,Peaty,2.9692100404594175
31.320031618675742,35.07480037469871,4.995182124022439,173.00037085745055,1.1087557856647365,Low light corner,20.892761104677998,74.66804783183751,Compost,76.25904698804466,Spider mites,Low,57.81580938128833,Loamy,1.0356232759054427
21.441077194680915,19.9413439219136,2.825624823246451,205.3076071892714,5.036467838143567,Filtered sunlight through curtain,29.65370592545405,36.83034739839637,Liquid feed,70.72638613277992,Aphids,Moderate,45.330391776110204,Silty,3.932040859506199
0.0,23.46117317766064,3.067772224684844,342.27062984786056,0.9570582624052397,3h direct morning sun,23.559175730061916,39.283323858881175,Compost,70.00666651647339,Spider mites,Low,41.13056209884217,Chalky,1.8928759267866728
17.447432186468397,34.6765234283208,0.0,287.68231591491826,3.0122292260286865,6h full sun,31.08315720048377,49.492312303312644,Chemical,91.51333557917172,Aphids,Low,30.02726768074985,Silty,0.967649912865123
3.2575564425456034,47.83430675661347,1.1180726304333786,343.958441421331,0.9622437388802562,Low light corner,21.326235553795225,36.1077817479073,Chemical,24.68558434643734,Spider mites,Low,51.885065773332656,Loamy,3.9196995973242332
33.112598139321925,5.934869152672643,4.9879521144067365,247.04446967887307,5.948394941766278,Indirect light all day,25.148430047737143,56.96146139278731,Compost,9.92945116995752,Whiteflies,Moderate,19.305786983161727,Silty,1.9719631924021113
28.79443174081621,46.399434142635656,3.989816993794806,84.8563374111634,5.911279110968084,Indirect light all day,25.254143750946806,32.16358270989712,Chemical,2.416995986157193,Aphids,Moderate,31.668074749929815,Chalky,3.953334191695366
22.329810911166184,23.99711097902964,7.086328300870291,325.0711530210702,1.955783556143483,Filtered sunlight through curtain,21.250781060402023,48.68414536320767,Organic,26.13798064660517,Fungus gnats,Moderate,55.9914924274572,Clay,1.9674652039375797
0.0,42.893564781681874,6.122712793582721,130.32914457465844,1.005293108134596,Indirect light all day,24.146520133708865,76.44363482266736,Compost,79.81212264771601,Whiteflies,Low,40.398182677139346,Sandy,4.967735896807254
19.062312623016595,29.119830515992323,2.0555371667563023,233.934515333119,3.1134344913433254,Filtered sunlight through curtain,23.041452060011366,33.25271690866571,Organic,32.753650855543036,Aphids,High,22.193562487526492,Silty,1.083660734927174
16.733280242597043,30.865192906422216,5.031988761292724,331.50495625179514,0.8881188930513826,Indirect light all day,24.059116415281657,77.0529431044097,Chemical,22.20021336866788,Fungus gnats,Moderate,23.73425890173981,Clay,1.9660189227440357
19.004859531647302,8.731104560382613,5.0525273115305716,386.7193224675035,3.948481726195729,Indirect light all day,18.81798171433198,56.985883871463294,Organic,41.78990421914891,Fungus gnats,High,50.06832091896454,Chalky,0.9929908747013312
20.655267184341113,44.90146137681377,4.220013824891823,167.76906504809844,1.9687050757012934,Filtered sunlight through curtain,24.55355005058962,54.66565391140731,Chemical,36.68168310436375,Spider mites,High,40.57721254704552,Loamy,2.9753434517485884
16.611452566524864,17.85169457509979,2.9333581023943776,214.58984203853956,5.98961416942273,Filtered sunlight through curtain,21.41614483675991,64.54844319707115,Chemical,77.21833777056509,Whiteflies,Moderate,29.839467129924774,Peaty,4.9179359034432535
38.809518684731465,12.982749199076773,6.158084868793638,345.13248249035405,2.0542151781988074,6h full sun,27.701756801393554,69.75237892485728,Chemical,83.22961609407398,Fungus gnats,Low,31.31240511244175,Chalky,4.009996671796802
13.291585765494816,44.33177776892196,3.855867550081775,292.56972078509415,2.9044650768206615,Filtered sunlight through curtain,23.494197739345474,38.59716334117596,Chemical,32.942189751325,Whiteflies,High,52.359315838589346,Silty,5.171685715844565
18.213788954767388,37.60263477513592,1.0992207432764969,326.8111324654698,5.071574788241701,6h full sun,28.033599049884604,42.97166099728171,Compost,95.05856888552748,Spider mites,Low,38.170648524652684,Clay,3.040797501741004
45.07629100625918,43.338879082771975,7.002040440659673,51.8410017837721,6.037083107203648,6h full sun,25.531750871034102,78.31936752523177,Compost,65.07971009453276,Aphids,Low,18.91363561032211,Peaty,2.886668536693317
32.712065603020164,26.422395908611136,9.10455850676549,317.2749838029536,4.9570639597525545,3h direct morning sun,25.21094435512528,62.26193413750412,Liquid feed,56.47137915436544,Aphids,Low,52.24004665605455,Peaty,4.064995167023136
17.389757782624866,39.20507531565062,5.882061912979914,66.22568101867793,4.9434595695434425,Indirect light all day,27.14291343629463,29.568931849545404,Liquid feed,25.20919668557006,Spider mites,Moderate,58.238346681623106,Silty,2.8676754514575076
17.527652405436505,31.894418269153793,4.841706510936668,328.4551586637975,0.9526261290674332,Indirect light all day,23.94054734698878,77.51022244635202,Chemical,18.172820743089165,Fungus gnats,Moderate,23.45354336476638,Clay,2.0268018740129445
20.380510836656878,11.302200737504892,2.8805756540453284,392.3941509361611,6.0164260233444695,Indirect light all day,25.2522096068058,65.41003689365824,Organic,75.52967495905487,Fungus gnats,High,43.4252656015182,Sandy,4.849220259950275
40.903180459418266,30.442351124265354,8.057651272494388,87.3837967405101,5.966564383922705,3h direct morning sun,19.263352134570546,64.60999851927359,Chemical,22.64725363086401,Spider mites,Low,55.05926000261649,Chalky,5.046810592537738
32.86538975288929,26.2301841028869,4.954823940062601,452.52911355228156,6.018759806025144,6h full sun,27.971676261033313,60.62600319298698,Compost,31.324056174634062,Whiteflies,Moderate,42.83971173535709,Loamy,3.873817894436085
19.658954208458223,18.817953359238086,6.933674024465039,295.53899246116805,4.825683166490786,3h direct morning sun,25.13817632843819,80.06280177159752,Liquid feed,77.92274688384543,Spider mites,Moderate,13.76344515878264,Peaty,2.9645573359585353
16.31425597154041,27.696641077405264,9.23764210772393,443.61423805199473,3.0212612181947915,Indirect light all day,20.633850775619567,77.23142118657705,Liquid feed,101.22361536350155,Whiteflies,Low,55.533248497627916,Loamy,0.959580355781979
35.76681052241967,45.15941557989289,0.9820805469879987,176.1471444185324,1.036320828869909,6h full sun,23.06125236531064,78.57078383942223,Chemical,26.48426664508376,Whiteflies,Low,47.871764724283366,Loamy,1.9747117809488872
25.294733884138584,43.45723681110911,8.968364115726368,332.76210957463394,1.0001113706632783,Indirect light all day,18.256595385755187,65.51760671664293,Organic,66.98563404416794,Spider mites,Low,13.78749922130216,Loamy,4.9703405786235555
29.28320093274886,19.65749862570195,7.935471935800929,130.85549373549318,2.0944361672213008,Filtered sunlight through curtain,24.768450973673456,44.09090045088483,Chemical,20.157712246191053,Whiteflies,Low,44.14045661410559,Clay,5.050852389669731
20.536908380295536,15.99975788026485,4.068032531332678,221.9087685282131,2.0283485648359307,6h full sun,21.45194373123039,78.49152390653624,Liquid feed,52.19030385545756,Spider mites,Moderate,54.1068723992506,Loamy,1.8712136228680993
