Height_cm,Leaf_Count,New_Growth_Count,Watering_Amount_ml,Watering_Frequency_days,Sunlight_Exposure,Room_Temperature_C,Humidity_%,Fertilizer_Type,Fertilizer_Amount_ml,Pest_Presence,Pest_Severity,Soil_Moisture_%,Soil_Type,Health_Score
37.9,30.0,4.0,237.0,2.0,6h full sun,28.5,46.4,Liquid feed,80.0,Fungus gnats,Low,41.4,Loamy,5.0
23.592789220857142,16.633680579917826,1.833918837123087,78.13084567333533,3.7145587023875315,6h full sun,24.7603207300887,72.1687367680933,Chemical,92.27975275761723,Whiteflies,Low,37.93876397632737,Peaty,1.8281419479342835
19.822054251545378,43.2363834960795,4.796111864619973,377.3564469249433,6.0322787863209815,Indirect light all day,23.81855824165826,36.717246100857665,Organic,28.726820052924044,Whiteflies,Low,29.706483447952547,Chalky,2.0107152499526397
40.345616602556284,10.556011609770586,8.118306509478922,467.4717538811743,2.0779553861767757,Low light corner,26.406536230422322,35.81622945954646,Chemical,66.85997694238401,Whiteflies,Moderate,42.45238746175786,Sandy,3.9400713937307605
28.956675857266415,22.318077294941762,8.913168963951458,271.0970704747157,3.6956963294329066,6h full sun,27.07303645791039,51.852173295366995,Chemical,19.177658826011157,Spider mites,High,57.12511535967572,Clay,0.9414238889378576
34.152622859898024,43.27883984303466,2.9677732617685466,98.24275576171752,1.0475659525452443,3h direct morning sun,25.26502861668037,30.75557225967615,Chemical,14.215089081855357,Whiteflies,Low,60.75171285622561,Silty,4.105451516453586
22.5648650923645,37.464451331533716,7.091405918246032,408.42032015604065,4.213785533982558,3h direct morning sun,24.71468927913239,53.04375468203379,Chemical,83.80884232802774,Spider mites,Low,28.33547901642407,Clay,1.0143273432089905
26.383644066900573,47.018047714681394,2.3239399405642445,414.730523292924,5.771595050325639,Low light corner,25.66752904749428,33.87665827630686,Chemical,29.19915034480116,Aphids,Moderate,49.797298554679855,Sandy,3.9997560111594335
8.303308661369487,9.296348213811982,9.218628004620209,271.3415577083986,5.961038412596105,Low light corner,21.018388625940027,53.5294251718976,Chemical,88.79152846759224,Whiteflies,Low,41.21750833622845,Silty,2.233734726151398
25.400350552676116,19.080632336643735,4.067216657341591,91.01686632128889,4.136770367373621,3h direct morning sun,28.147550740623167,57.80168337895264,Organic,4.56046229767875,Whiteflies,High,46.4527826001065,Peaty,4.982177735776777
32.152396170565,46.85344896995323,2.5221149428443588,135.58316289576888,1.8901575251641838,Indirect light all day,23.356997781168822,36.43600170694585,Compost,54.239618714171336,Aphids,Low,32.14612921479436,Clay,4.043750818769512
5.92825643833729,17.80653813486737,7.059830271536851,237.34959173530345,4.831727597432633,3h direct morning sun,22.08585424384291,65.3438464539814,Liquid feed,69.46715113009813,Whiteflies,Low,26.73561244359686,Silty,0.9476271325660841
35.86345314140233,8.374899941015133,5.32147940484219,171.14600162983967,0.8089500038313967,6h full sun,26.640639407014625,53.72588033778357,Organic,2.340942241467432,Aphids,Moderate,23.870504279033657,Loamy,3.932520842668036
19.25189615661054,41.182893885398144,2.1621317335418992,279.2478402722522,2.720993305359983,Low light corner,26.430634264813314,41.667573174961454,Compost,84.09203087672046,Aphids,Moderate,29.054451552808356,Sandy,2.198106718188357
21.33624180912419,6.517997528494347,0.06338579643497597,242.60483870804376,4.08806455307981,Filtered sunlight through curtain,22.92839872319456,48.12657381945216,Compost,75.55652093372485,Fungus gnats,Moderate,34.51228545566157,Clay,3.924523387170235
23.045095941270418,48.06823814976255,8.857986393425673,450.0133002049942,2.1596184340005458,Low light corner,27.58802592793771,56.359115932121234,Chemical,100.74290725340917,Spider mites,Low,41.908496183380606,Loamy,3.8724019654955826
0.0,40.575855474808314,5.965773505555479,173.89911764239994,0.8727100417805176,Indirect light all day,23.324004632783755,77.70029162391167,Compost,80.67914902344366,Whiteflies,Low,40.644980801266534,Sandy,4.969457027779084
45.7132916711924,7.840056946554187,7.175231821320214,416.9113101316653,2.0280284264469812,3h direct morning sun,22.981439679109616,63.96990243319831,Organic,79.50579098781255,Whiteflies,Moderate,20.343656769567648,Sandy,3.8177274987075434
29.632417312137598,21.37451607444204,7.295987453537068,496.48825214300814,3.1580329256904554,3h direct morning sun,27.33632468697744,79.23861851657195,Chemical,84.68160646541041,Spider mites,High,59.9152067227211,Clay,4.219561628893803
23.437258794226373,23.631417319938436,3.897787323040106,412.42145732412945,1.9032220283531256,6h full sun,25.056289668585087,48.89703393042208,Chemical,7.531258138887276,Fungus gnats,Low,13.193569820958508,Chalky,0.8713109274809749
38.993297524056274,6.410817244987341,6.9948619246298644,249.70052826274295,1.6086909825428526,Indirect light all day,22.013660524140395,64.41304372846041,Chemical,28.078463032016444,Whiteflies,Low,45.25190479055464,Loamy,3.9720604520881997
36.20907470391881,42.387959718107226,2.599048012658867,453.53459472077236,0.9515553601841861,Low light corner,24.38834085731895,60.90611646620931,Chemical,73.59266981751283,Fungus gnats,Moderate,39.805945704280354,Chalky,3.828349597769166
45.88726294253263,17.227876359187675,8.535387472286452,126.06981900541396,4.971339398953472,Indirect light all day,17.52192127740365,54.381149967430886,Organic,35.78626080921496,Whiteflies,High,29.40548143942886,Peaty,4.13245478994786
33.11877519391973,24.16990082592872,9.000309054539441,131.8717086649801,0.8114127037841977,Indirect light all day,26.051494896907048,76.21655027640873,Chemical,88.88522400489327,Fungus gnats,Low,28.87576422922359,Sandy,1.8767798646226206
44.97717637854714,29.533449868489537,2.0802229671784493,388.8260848420113,5.756844958390644,Indirect light all day,26.716876180575795,67.58919866751845,Organic,89.46512703509927,Whiteflies,Low,24.598122467417635,Clay,4.943930694576018
42.27916718059701,34.70750810231097,8.364412465453748,175.19022853852846,2.87459585450969,Filtered sunlight through curtain,22.977634148293447,75.19229155985212,Organic,20.694819227067615,Whiteflies,High,56.20011577837845,Chalky,4.964148700861669
17.01810453954477,15.361813605774348,7.089861045665609,478.22187340384295,3.0152282324124595,6h full sun,26.47247549887645,43.71966572696102,Organic,30.471326990278424,Aphids,Low,35.29948552526194,Clay,1.9718111412121433
41.03396518591557,31.62501813571877,5.0760913126929115,307.30728815379405,3.856515259029729,Filtered sunlight through curtain,21.655018211776934,44.43020997341668,Chemical,67.22414456858297,Aphids,Moderate,30.748333238781758,Silty,1.9658423783722865
34.87685299074191,34.784296573969385,3.1000021473711166,415.8571724079943,0.7942075545653723,Low light corner,21.92934029070818,56.34248752884865,Compost,9.924501714757005,Spider mites,Moderate,48.33167010532783,Loamy,5.067285643967686
41.04373884691776,37.16761185797618,8.241888977923917,247.86564725254664,5.85352792095634,Low light corner,19.617036747769646,75.3569026432771,Organic,50.34946226995277,Aphids,Low,20.224457711827455,Peaty,2.8654585825842243
42.967556448602814,15.6745444121441,6.224162718880414,429.9305880656122,2.888810455966378,Indirect light all day,26.18301334809573,66.94124486540866,Chemical,77.78600592246384,Whiteflies,Low,42.035485692538394,Loamy,1.9938071816918315
14.335555597713721,15.422570965566376,8.351080395521027,160.51290287237276,3.7529176468475756,Low light corner,24.483451966197695,68.46684972184778,Liquid feed,80.2371260728961,Spider mites,Low,35.60896971733395,Silty,1.0703827131533528
20.137584016007036,15.314138105277793,4.1471738795616355,228.4409502841108,1.8924086337068886,6h full sun,21.372615475078906,75.4844050145107,Liquid feed,53.54552958475395,Spider mites,Moderate,55.31678878593615,Loamy,1.9888079960614402
21.81071168457658,41.49797968601475,4.457536397800762,80.30928395394919,1.015029781574166,Indirect light all day,25.128176460494846,77.71203327295802,Chemical,23.8426927276663,Whiteflies,Low,44.739047421683644,Loamy,4.078361542862934
25.35843460045751,42.18894739425624,6.420061797738191,476.9629701655416,3.4908852239570045,Filtered sunlight through curtain,24.288937016052035,31.048876040492882,Chemical,34.125198760076344,Spider mites,Moderate,11.92037844782814,Sandy,2.148772033800401
36.92679277045352,6.403315974145317,4.376989551269672,295.27954431658173,5.06677978360197,Indirect light all day,22.40444876097306,28.72967952085142,Chemical,32.63927611568259,Whiteflies,High,17.217621863908633,Silty,3.8973939301802294
15.936099602335691,26.025771145666067,8.911330031181452,425.8715163292118,2.6398489863277885,Indirect light all day,20.072130960382733,75.64007801831552,Liquid feed,93.53426073092426,Whiteflies,Low,54.99902457108406,Loamy,1.388515638732033
16.317161613562934,37.22997684264327,0.015165713654467554,369.1913774822992,6.044976679795427,Indirect light all day,26.65817222990124,33.69326161719741,Organic,20.649721228498418,Aphids,Low,46.93509137373422,Loamy,2.9524623450384877
25.379052352129804,29.061237458555322,1.9028103244127277,380.69425355420464,5.734391883616151,Filtered sunlight through curtain,22.303195827357584,48.3003639574773,Liquid feed,16.472276230856124,Spider mites,High,11.921612888437227,Chalky,0.8636191056928955
30.0619209461135,30.754793920287995,4.141857957133658,74.06804017072903,4.855025538780925,Filtered sunlight through curtain,28.57305070635353,72.630327834948,Liquid feed,29.110644058590644,Aphids,Low,12.437072040058744,Silty,4.857546494194204
30.5077985430869,31.175982703140374,4.304080027301163,95.04763895272124,1.2283907157567435,Filtered sunlight through curtain,25.019375914270217,69.32264333578091,Compost,83.74855420941624,Whiteflies,High,32.30631266636038,Clay,4.220638386285908
15.079161045595008,19.702415180860864,5.680963979714127,145.24605167474718,3.8681146552289256,6h full sun,27.114796630550615,61.04419585703429,Compost,58.02968939412624,Aphids,Low,42.00678111575313,Clay,0.9569664549708675
26.254647659254328,30.43713964745281,0.0,240.36525351296743,3.1030231377361273,3h direct morning sun,24.62993833850146,45.17456816148075,Chemical,96.44724943746925,Aphids,Low,56.37647308768106,Chalky,1.1259354507817025
36.42219156551535,47.75811327459065,6.701714628879564,194.00447778147333,6.078429013953031,Filtered sunlight through curtain,25.84561482563641,43.47364887879015,Liquid feed,33.843579020664805,Whiteflies,Low,24.223775811302204,Peaty,3.229677964505633
45.13892651288424,6.012826710203481,7.6253232126922,486.88897952129264,1.6170612556745803,Filtered sunlight through curtain,22.324225181645446,32.41386635232251,Compost,65.44617048154447,Whiteflies,Moderate,54.70706173937315,Clay,3.8088059653124797
21.16701190104269,8.813104848951731,3.3152341135352055,391.42698156787174,6.298157591408356,Indirect light all day,25.130801569981127,65.75267531686458,Organic,78.24919547042082,Fungus gnats,High,42.72443556284602,Sandy,5.101251780737384
8.875271916262664,45.94375614608161,0.20436753323851675,405.24802632812913,5.962452300878462,Indirect light all day,24.44918974192566,55.10873334505044,Chemical,24.29156776849656,Spider mites,Moderate,30.417201034061176,Sandy,5.036032527897613
14.960214641752724,42.65025204890285,5.75051229779954,65.48349192564687,4.206687530818912,Filtered sunlight through curtain,24.666026328792167,69.7299350286856,Chemical,59.322086182696,Whiteflies,Moderate,47.528679035805744,Sandy,4.221554214052004
16.568178525084786,12.585102910914562,3.3286810664150024,463.8753436204841,4.746055083294142,Filtered sunlight through curtain,22.83885441555482,36.76175122816612,Chemical,27.250328422271885,Spider mites,Low,49.83622289446728,Clay,4.8593391549614235
51.86345411268798,48.50390980677653,0.0,259.8277382852104,3.0465713601195423,6h full sun,23.17641505728008,64.92205163211507,Organic,11.365533965755317,Whiteflies,Low,23.791177508582013,Sandy,4.022729478116718
1.670203178323198,4.85259580476682,5.542093238426042,102.94307586697416,6.119594503383128,3h direct morning sun,25.86044666183603,44.132685995841385,Liquid feed,86.81963780797345,Aphids,Low,33.035515612162634,Clay,5.179028011433685
53.04074312034855,45.453568179183534,0.0,275.1935541274843,2.9618843251419595,6h full sun,23.231952874143545,68.3992194737958,Organic,8.834004889377063,Whiteflies,Low,22.49655253909754,Sandy,4.04351960500562
29.334828291564016,15.18146199480495,0.7578222869020503,186.88832925364952,3.954939005693163,3h direct morning sun,28.417933939631144,47.220262260449154,Liquid feed,101.55785245766802,Whiteflies,Low,21.722655106551233,Chalky,5.030038588053327
43.6197639417306,45.315220864851014,5.970948076564974,351.904761798584,5.157683583404343,Indirect light all day,23.25210225429906,74.05523099371466,Chemical,84.71528683714351,Whiteflies,High,51.77144882967605,Peaty,1.9623433702631123
19.958280349024733,48.59245674858646,8.835324339569542,143.0220944074815,1.8845779274116214,6h full sun,26.968730277949394,52.47590983727131,Organic,88.32627788428917,Whiteflies,High,24.69322874602588,Chalky,0.8597319506622298
21.113892532935786,5.922290220435239,6.003286037170973,276.2717793867034,1.0244817184877566,6h full sun,22.183615059336365,41.951731512073316,Chemical,89.75640287838843,Spider mites,Moderate,35.1109549516165,Sandy,2.3488692503502264
27.281759422294176,10.916087662867604,0.07203430074922804,121.61166871426151,1.0398808885515085,3h direct morning sun,23.409829637302664,33.15898602561307,Compost,45.38443125577767,Whiteflies,Low,24.943142137809218,Chalky,2.9111068401659814
35.253728858669675,13.147306910921834,1.9471666880525982,271.6896785665589,1.1264384398031881,Low light corner,19.725049478846937,73.91250257586131,Liquid feed,50.24308279577824,Fungus gnats,Low,42.83227421377488,Clay,4.8037452522183735
39.157949965709925,6.4186615020647295,6.726551115321615,268.16572960082726,1.9005614044524328,Indirect light all day,22.431500350347232,59.34623829881514,Chemical,27.204403332546235,Whiteflies,Low,46.059713811165736,Loamy,3.9043245243677682
27.51399621180987,8.862346320262972,4.027293768784097,188.09560432724942,6.082461732647322,Indirect light all day,21.516423858140765,37.14877928298241,Liquid feed,4.754889358209829,Aphids,Moderate,58.553286815255184,Peaty,3.078610418439744
24.62523712959421,31.0117999656696,3.4896160817267594,245.9431543666611,0.8478458883316249,3h direct morning sun,23.85791307572015,50.402510939041456,Organic,51.69612973084662,Fungus gnats,Moderate,35.318538484258966,Loamy,1.9807916459574275
13.487446568828947,9.386526886276808,7.732086082831936,174.89803057302706,5.961589408252087,Low light corner,19.614853955326247,79.87032746534791,Chemical,7.376911207739234,Spider mites,Low,59.611565325114654,Chalky,0.8816740170971904
6.584978421735047,13.10097437962715,8.582079823131961,264.5411762993646,6.230520793571001,Low light corner,21.790034969585353,51.73628253714675,Chemical,85.90523152689286,Whiteflies,Low,43.375400772018274,Silty,2.0982629098873056
19.486669668781744,27.740170115900966,2.3035704977801363,380.0958564681479,4.061840149943528,6h full sun,27.544283438461264,69.39427306994553,Chemical,87.67427399163532,Spider mites,Low,31.701619635829076,Sandy,2.061145813851721
24.490371817953257,25.458672112473415,5.197315348323862,146.6314146418308,6.002108707436731,Indirect light all day,19.994905458748224,54.58976217874231,Organic,45.56923176769,Whiteflies,Low,11.88192816158248,Chalky,2.0823766369059737
30.53148570755725,17.40243269447078,4.166500187454897,408.61555457345946,5.220628881343779,6h full sun,26.93021071480242,65.37770412211775,Organic,71.41294940175912,Spider mites,Low,49.441097595433476,Peaty,2.117755703312364
29.113824358796595,17.147421533093933,0.34178781610859443,121.83627421078933,0.8822558372703978,Low light corner,24.108105507836342,71.98956400628614,Liquid feed,45.441814822028576,Whiteflies,Low,33.992423771651495,Silty,2.9827567793450154
21.43007372345613,47.337946469051516,0.0,56.43990902760768,5.164377118951735,6h full sun,24.328209821033347,65.65106903171029,Chemical,5.083308475386762,Whiteflies,Low,21.78116882050236,Peaty,2.0598627847013082
35.62237690114917,28.004446014184637,7.542855103291028,332.9449574206277,3.239835985270533,3h direct morning sun,23.3540576391261,61.54090769306,Liquid feed,65.62707791619576,Spider mites,Moderate,53.66171848497503,Peaty,2.031023130533417
35.20411725076547,28.285174182412916,8.508477646642632,421.40543909843245,0.8308221050081199,Low light corner,24.813925794369364,42.005737076965275,Compost,73.95252862824434,Whiteflies,Low,50.01619639809492,Silty,4.912370327967297
9.239936221046637,29.58177656662749,4.025081846686756,299.44696087968055,1.228552948067932,Indirect light all day,20.711897893340176,68.27026388370778,Liquid feed,28.97500374726478,Whiteflies,Low,56.560655681573834,Clay,0.9879166865572836
28.118592613820443,47.065015674554346,5.135006381466427,287.393766208662,5.098491124341951,Low light corner,23.422677888043847,55.898072740855234,Chemical,23.60492335037666,Whiteflies,Low,58.65788113476453,Sandy,3.0234812734366567
30.26694641848595,32.24591283364695,5.731692859388369,167.45958526664256,0.8819914190416028,Filtered sunlight through curtain,22.60693707458602,40.06804030308644,Organic,30.441368228033692,Aphids,Low,23.53879994753775,Peaty,5.084505529610907
33.064237651952126,48.17360877508532,2.9921382208636658,258.72085828427765,2.982224225993668,Indirect light all day,24.745418032817415,33.58368474243781,Compost,69.82846814435783,Whiteflies,Low,17.66231569940285,Sandy,1.220925000074416
45.05717398643491,8.311304233036472,0.0725418050573231,337.97014945645304,5.7571952205143555,Low light corner,21.652694171435378,40.71326128693554,Chemical,70.41029666785936,Whiteflies,Moderate,25.35152089289869,Peaty,4.87428016099571
36.242872512564254,14.814230376008325,2.955650880546502,413.42016443686384,5.884025071691689,3h direct morning sun,22.339111453183836,75.98618865469939,Compost,42.109506833213544,Whiteflies,Low,16.318554169656753,Chalky,1.9980255543496281
24.997608287883036,28.908005913606054,0.03354243842724038,444.56455515148707,2.04997643346629,Filtered sunlight through curtain,26.00268293667283,40.722079689716374,Compost,15.34705491709983,Aphids,Moderate,11.5453880542134,Chalky,4.926269853529152
30.44720416599456,51.556157370588906,8.392498655431998,89.54514965789123,5.110988649016318,6h full sun,20.593475654535673,43.09724375170968,Chemical,73.95430227186942,Fungus gnats,Low,17.73529011392632,Silty,2.848206884332397
40.674315276207416,15.615222231901857,5.546322526619028,401.6936829202002,3.1631275579916807,Indirect light all day,25.91538440905209,69.12080158221521,Chemical,79.30777474719073,Whiteflies,Low,42.610456170240106,Loamy,2.2323503718330966
39.507861421311965,12.449000898596141,5.774058510291767,262.996505877951,1.906316584752612,3h direct morning sun,26.93258782742717,65.20808716431894,Chemical,97.17401678721099,Aphids,Moderate,42.03358224332275,Loamy,4.065421840882738
36.70623117671501,46.91442451329001,2.868360435316749,275.291393174496,4.281924579750771,Filtered sunlight through curtain,23.093037174708847,78.80677185092455,Liquid feed,73.55040410015025,Whiteflies,Low,35.101426102125316,Clay,2.194321115934789
27.83128874454048,9.85950523645483,7.2708712059220515,223.90565287686277,2.023481350002028,3h direct morning sun,20.94184897029193,44.27437009352399,Organic,49.176968495707996,Whiteflies,Moderate,22.977080631690676,Loamy,4.976404283168524
21.951942615745587,35.699028625939484,5.310280100074336,308.3272687498572,5.943965229245209,Filtered sunlight through curtain,16.49720712865029,39.1815769999379,Organic,81.97505278804144,Spider mites,Moderate,44.83283292639658,Loamy,1.9755950800917819
16.855071267466815,35.98607109594287,9.135385350120178,272.42143435814467,1.9025355588052602,Filtered sunlight through curtain,25.39667752395095,71.94857907096966,Liquid feed,58.617406452749954,Aphids,High,32.1004711155403,Loamy,0.9404938579198753
16.045913719829255,9.883824934487993,8.04823735414379,451.7180954605845,4.324009837784596,3h direct morning sun,26.275022269624905,61.92953258391815,Chemical,25.555624033441298,Whiteflies,High,29.54746556315106,Sandy,4.019539292160279
40.739110241101,37.682808046626135,0.0,158.26681106534278,3.862539402916273,6h full sun,23.347344354150604,48.63138837965039,Liquid feed,47.356432823858235,Spider mites,Low,17.665229586276343,Loamy,5.015852669952413
22.045451365484272,25.867184867199406,0.0,221.91545274809673,4.333438308854775,3h direct morning sun,22.57936272113243,45.43298759923022,Organic,45.708914191428505,Spider mites,Moderate,18.07579234578962,Clay,3.1851025716525445
24.29174987113769,5.487712976121922,2.902093149480348,111.79838443503084,4.899939474638502,6h full sun,25.677063982800178,33.09017979818625,Chemical,41.16503214711829,Fungus gnats,Moderate,28.38857255078124,Peaty,5.148785918197741
36.358383780784074,11.561245922461735,2.673118849903847,444.0695337645223,4.990215231374219,3h direct morning sun,28.27704437276261,58.57189335116079,Compost,9.417546050735426,Spider mites,Low,22.57893477605223,Loamy,2.9278235624117963
30.731127350316235,24.014048867368693,6.830853248032913,495.39704898376505,2.767139225874729,3h direct morning sun,27.193787028535226,81.1561948186662,Chemical,84.82536494050714,Spider mites,High,58.60202191927659,Clay,3.911825168856552
28.078633132629566,15.66837577499314,0.7050706918191668,120.3884982196508,0.8443118860050972,Low light corner,24.10926873740137,74.35545503333387,Liquid feed,42.73694849588354,Whiteflies,Low,31.298235959470706,Silty,3.023213942344143
9.408291407966722,30.939897124382334,9.091951014723234,191.1906672898906,1.0416023311765463,3h direct morning sun,23.227284967803982,71.40345160477976,Chemical,86.97895229864464,Aphids,Low,28.949504119955208,Loamy,1.8445243179120228
48.084353280129406,25.861569230599823,8.830290920626169,307.8140580182283,2.9008732270953286,3h direct morning sun,20.18318247836563,68.47498117783537,Chemical,28.89079493496172,Fungus gnats,Low,47.52426595520705,Chalky,1.8158058815561378
3.8548344817631786,42.12783727907983,9.00936537876039,135.84347975745447,2.1913704607593183,Filtered sunlight through curtain,24.021822245935127,68.90250075424377,Liquid feed,69.40721031639791,Spider mites,High,38.72077008835414,Sandy,1.065358349571002
17.756770814077726,25.373318886491397,3.2070176742423153,263.4223290842696,2.1777757177375365,Indirect light all day,27.405086573973232,76.41436853768386,Organic,24.34343275343787,Spider mites,Low,18.930659162840183,Peaty,4.758724086959112
12.839927611274469,27.712615339895926,0.2768655859581124,65.7851501843113,3.2571186428550876,Indirect light all day,28.96805863676048,76.9574960834719,Organic,19.3828029970114,Spider mites,Moderate,40.079260404067945,Chalky,5.101177326274883
39.59168526612934,11.192278659286105,6.8103052893602225,162.65065706279825,1.4568786604312582,3h direct morning sun,24.47834281132545,79.11563976627609,Chemical,78.67974105413208,Whiteflies,Low,55.11424030035708,Loamy,3.0560002069637244
27.666882424682843,46.870125800022976,3.9438963851062003,93.60310454420818,6.045157245961299,Indirect light all day,25.184205920634348,29.786269115742652,Chemical,3.718051462393591,Aphids,Moderate,32.62175216405428,Chalky,4.18111107635885
18.08299103324853,45.919688485038044,0.0,408.42323666053824,4.256515301281966,Indirect light all day,28.380393714670923,53.192697807369505,Compost,23.66390782644837,Whiteflies,High,24.161533138799392,Sandy,0.9494722420486518
23.175198155936613,34.48777722877533,9.08453331087102,404.6286671436965,2.7205352658590147,Low light corner,24.867326330120612,69.90989024203955,Compost,35.08182531288087,Whiteflies,Low,33.00931490522413,Clay,5.1571009904826015
27.99261099200452,37.66605616744283,6.2396967366433005,230.7808241846292,4.403050123806846,Indirect light all day,25.034290930189353,31.926275738291285,Chemical,33.64447075166391,Whiteflies,Moderate,31.566654485137096,Silty,4.726760108902358
30.451451586444186,44.99545025807839,1.8045800687461393,306.4089799597333,3.720817988227713,Indirect light all day,18.44377648014625,62.707969469978934,Compost,52.10309407434603,Fungus gnats,Low,26.01281879747048,Peaty,3.8402336960438386
12.150066972112244,14.707111867345514,3.824560695316593,248.4268050359335,1.0622575693404406,Indirect light all day,24.89080850219425,70.388514416494,Chemical,60.8258046970512,Whiteflies,Low,19.15254933825769,Chalky,4.200003442785068
41.611438289327815,12.354938320869572,8.059671259787905,480.54129712121096,0.8230339085791027,Filtered sunlight through curtain,21.434931998495127,48.778234151241854,Organic,26.01597880295254,Aphids,Low,28.035364628836618,Peaty,1.6719071829310448
